ps_partkey,value
1044956,2618071.30
393760,2617808.28
1843286,2617745.49
260681,2617715.76
791198,2617018.20
1310809,2616937.24
1817582,2616409.00
170306,2615880.32
274343,2615845.24
422735,2615693.00
1594010,2615640.30
1036268,2615510.00
1012031,2615497.36
1869386,2615419.59
67106,2615406.99
1590894,2615297.44
1345078,2614923.94
1061032,2614665.10
617568,2614543.21
46838,2614397.53
1986222,2613942.56
1024064,2613915.00
693601,2613500.16
1420677,2613499.20
566147,2613467.09
398217,2613458.52
237908,2613352.29
1412175,2612992.11
1647698,2612745.60
1311428,2612672.66
44293,2612384.72
920008,2612237.68
1485983,2612142.70
1417064,2612000.36
1245940,2611636.20
1818932,2611561.25
1363569,2611528.27
1389756,2611488.82
249377,2610891.36
1864642,2610890.28
16152,2610819.84
1148430,2610603.18
1046282,2610548.92
360845,2610317.28
1841860,2610117.60
1111813,2610058.17
220382,2610013.14
1972728,2609737.06
914772,2609472.00
1086697,2609280.56
1011484,2609100.44
1782604,2608828.74
1864764,2608515.28
546669,2608383.54
22289,2607818.97
814775,2607776.08
188376,2607671.92
413364,2607671.00
460538,2607630.12
1214473,2607448.61
220104,2607318.56
1490650,2607237.04
785839,2607227.92
811673,2607040.35
273989,2606966.34
320291,2606758.08
1641860,2606477.22
1797855,2606470.70
349381,2606366.85
1021796,2606211.72
447807,2606132.10
1585613,2605871.62
1540816,2605852.60
692342,2605765.77
810501,2605744.40
1491730,2605406.40
592948,2605258.08
371840,2605004.78
113471,2604934.96
610512,2604755.65
1823420,2604547.98
1769286,2604497.44
544479,2604290.44
1523864,2604284.10
474894,2604213.72
1498145,2604210.19
848739,2604098.25
1149442,2603834.35
464723,2603635.42
593451,2603603.73
219676,2603556.63
47868,2603541.12
767897,2603457.72
1121134,2603427.52
1313435,2603313.48
613920,2603302.80
715901,2603162.08
1673431,2603052.06
1163773,2603014.80
138013,2602699.97
798305,2602644.00
813659,2602102.80
964503,2601391.68
1713239,2601046.08
1962652,2601002.46
362891,2600822.07
1991776,2600775.44
32629,2600123.22
1966975,2600095.68
1189348,2600064.44
897650,2599799.55
298392,2599690.50
760619,2599621.70
1913175,2599514.08
1665849,2599489.75
1872271,2599407.61
164340,2599311.67
1439881,2598835.40
382611,2598347.52
196057,2598229.50
1549564,2598218.48
899833,2598165.90
623169,2598051.40
540868,2597983.00
986376,2597349.93
1746050,2597166.00
1473205,2597133.10
860930,2597077.70
543727,2597001.21
1412585,2596146.70
565610,2596094.40
1063046,2595640.32
616976,2595545.04
917994,2595283.76
1035918,2595211.80
811430,2595142.48
887716,2594984.49
1810442,2594838.00
268449,2594424.32
220135,2594287.50
1663360,2594194.98
1116309,2594091.60
45080,2593919.43
1737981,2593857.60
23951,2593447.35
249590,2593368.05
1365623,2593365.06
1711151,2593301.14
572566,2593267.82
466981,2593227.52
39264,2593132.57
617888,2592949.08
1919343,2592567.18
363287,2592468.78
841009,2592102.66
1868789,2592048.55
1094303,2591983.68
18664,2591961.48
1966384,2591891.40
1614223,2591811.60
17421,2591414.86
37468,2591321.40
811886,2591143.20
941387,2591118.14
1748424,2590938.24
1463218,2590873.66
574828,2590655.39
1439478,2590634.97
1841629,2590524.55
719282,2590472.00
1990875,2590436.64
192146,2590386.66
363277,2590290.54
473905,2590087.50
239780,2590030.35
248034,2590017.96
1798754,2589821.22
611991,2589778.00
664307,2589650.77
1398145,2589633.12
588056,2589617.70
620017,2589444.32
1022316,2589412.28
617657,2589111.63
582619,2589100.80
1794808,2588868.41
1789416,2588674.27
219067,2588539.68
582625,2588217.19
21357,2588203.35
812656,2587954.20
822405,2587800.00
1174583,2587548.39
1415833,2587537.89
1296884,2587456.52
1970761,2587453.32
1769383,2587404.42
173022,2586970.24
1096916,2586510.08
1369669,2586505.70
574681,2586460.50
1140508,2586141.27
1010262,2585422.24
664776,2585389.50
960830,2585223.00
1835710,2585067.24
1943077,2585050.71
319589,2585043.20
1040401,2584990.53
217140,2584957.27
1823839,2584827.20
972476,2584787.10
1974368,2584682.73
397730,2584649.05
243111,2584629.46
1187845,2584598.27
698905,2584231.65
236842,2584103.43
148693,2584058.36
1489348,2584012.55
1841283,2583904.18
1615250,2583810.46
1410732,2583794.01
1287572,2583771.96
1249585,2583766.01
646493,2583755.31
1665612,2583668.50
1964490,2583661.68
1319034,2583495.90
1821936,2583340.50
420678,2583235.90
793198,2583052.36
266508,2583005.47
1990442,2582653.65
519571,2582571.20
1098556,2582197.34
389442,2582010.04
469574,2581955.75
1349583,2581901.60
864901,2581420.08
995038,2581140.60
849578,2580700.98
474631,2580526.12
1261455,2580175.80
1061083,2580172.32
614975,2580041.97
892333,2579605.20
871876,2579603.53
1466107,2579535.84
114506,2578860.00
339654,2578723.11
67972,2578553.01
916479,2578382.22
810474,2578187.12
1614751,2578083.04
1517297,2578029.60
1335490,2577733.20
1335952,2577712.65
1966490,2577700.11
1594160,2577483.75
869674,2577408.28
636697,2576903.32
1999691,2576779.92
992308,2576763.60
1917235,2576449.20
1423716,2576234.14
761302,2576080.92
1843079,2575882.40
740880,2575817.61
1197315,2575339.08
24254,2575306.93
568551,2575271.40
744146,2575246.70
1166394,2575004.45
1665286,2574952.76
140771,2574867.06
1321318,2574862.31
766915,2574815.95
1973972,2574694.52
1489928,2574569.25
237999,2574531.81
768014,2574386.57
785998,2574382.20
987459,2574199.35
1170528,2574154.11
160773,2574050.16
217104,2573801.37
1712629,2573527.62
1794600,2573388.72
1292421,2573329.90
999691,2573322.57
1869730,2573142.36
593858,2572942.32
160937,2572788.27
1394394,2571850.80
835297,2571646.10
1036182,2571592.86
1040874,2571559.12
1223356,2571381.28
1115603,2571373.74
1572045,2571301.26
1171100,2571295.08
1239482,2571085.44
1648442,2570897.60
1020255,2570890.77
1218072,2570881.60
1316248,2570756.96
1642263,2570749.20
586117,2570668.80
492493,2570415.48
957602,2570406.30
637709,2570347.36
1046864,2570235.80
670551,2569545.05
247743,2569499.94
65875,2569357.96
1771197,2568993.15
1861037,2568822.74
285998,2568804.54
142306,2568787.87
1764202,2568700.44
288276,2568694.40
320029,2568611.02
1193549,2568345.78
485938,2568220.50
1886698,2568191.12
1415232,2568086.01
340268,2567777.81
38985,2567573.68
362501,2567500.65
1842985,2567338.49
1294920,2567291.97
11222,2567283.22
916866,2567268.48
935289,2567156.38
1186055,2566773.74
1749799,2566645.22
674616,2566415.32
195428,2566312.10
447572,2566099.00
1120267,2565787.28
1966323,2565396.24
1464646,2565240.10
1399546,2565134.44
964235,2564975.40
1597346,2564791.60
946200,2564765.58
1416851,2564605.51
1988413,2564585.60
1149317,2564486.62
165874,2564416.35
772221,2564353.22
773945,2564174.60
492234,2563896.24
667540,2563719.15
1461305,2563530.20
1595557,2563517.77
1569516,2563463.32
599622,2563279.36
622381,2562987.00
493601,2562985.95
374591,2562799.80
1372328,2562717.44
365612,2562685.18
1360835,2562503.16
1848208,2562397.95
1470525,2561946.43
1686028,2561847.75
12802,2561847.52
1264400,2561194.38
772808,2560847.03
1548187,2560729.98
288468,2560529.92
322420,2560503.11
395618,2559982.65
292106,2559901.65
1141972,2559740.55
320419,2559722.30
1365735,2559448.36
1870062,2559279.45
514761,2559212.80
1415586,2559189.00
1560611,2558826.17
191229,2558140.40
96390,2558058.64
1922236,2558046.00
291510,2557943.20
23162,2557819.62
1687572,2557629.48
1843428,2557187.28
265027,2557120.65
868416,2556904.08
1237406,2556895.46
1195690,2556880.25
1940218,2556805.80
1710757,2556412.74
1362848,2556366.30
1312763,2556362.24
1267663,2556350.00
988947,2556303.18
643231,2555820.72
1714455,2555712.12
541496,2555694.18
1489799,2555689.68
1064899,2555187.18
636964,2554991.64
372211,2554981.68
1520148,2554917.09
62468,2554801.38
1669666,2554587.00
924831,2554209.64
1696876,2554069.92
1960288,2554063.38
20038,2553952.10
1290615,2553620.49
974085,2553440.45
1386910,2553398.03
924496,2553389.44
374844,2553377.96
236305,2553305.85
1762358,2553266.80
1932638,2553038.02
1397346,2552944.23
313607,2552727.90
1687031,2552684.07
820666,2552225.06
1516950,2552120.55
1122311,2551892.64
1798305,2551622.16
43179,2551554.42
212405,2551361.36
1844446,2551164.20
188007,2550789.98
842621,2550722.85
290479,2550556.84
1062067,2550375.00
949783,2550168.01
591132,2550167.40
645295,2550023.12
843716,2549872.20
1020527,2549649.30
1849822,2549333.44
490029,2549208.87
117103,2549093.82
1213220,2549041.24
796793,2548861.74
1048734,2548824.00
13256,2548632.45
1332629,2548494.18
1272048,2548404.45
1313242,2548335.02
1211362,2548246.22
838235,2548102.41
1018828,2547988.30
11931,2547922.23
496704,2547887.50
1966729,2547838.56
819507,2547529.76
595428,2547483.84
771491,2547244.08
1414222,2547051.66
1249834,2547016.38
143937,2547012.00
973043,2546854.82
1868218,2546519.04
1297341,2546190.48
319137,2546120.00
443782,2546104.44
42870,2546075.74
864041,2546065.90
740819,2546053.26
1249867,2546046.30
1041468,2546042.44
1436818,2545840.85
1466279,2545698.86
171356,2545607.42
643859,2545403.52
62314,2545394.91
885848,2544560.04
245614,2544499.20
465476,2544354.18
649835,2544286.63
1692106,2544252.48
1960910,2544251.40
817410,2544215.52
390728,2544106.50
1443899,2544041.94
589776,2543651.36
717103,2543439.86
1492421,2543401.77
1922307,2543147.46
1647374,2543025.15
1644083,2542960.64
1940612,2542864.08
1472046,2542782.72
1545008,2542770.94
1921333,2542397.76
1988338,2542100.19
1344368,2541971.30
1718413,2541933.90
1520179,2541824.60
1088003,2541818.52
261026,2541789.17
1771776,2541558.18
1845002,2541436.42
1763666,2541141.12
1846469,2540980.96
1039764,2540961.15
268444,2540801.08
1238352,2540706.99
189509,2540507.46
1742436,2540329.92
1611406,2540170.40
319604,2540087.10
1872411,2540016.00
562627,2539833.15
769596,2539746.60
314433,2539538.05
637447,2539498.50
793451,2539322.28
712838,2539187.04
612677,2538992.64
611503,2538754.24
1845271,2538570.08
820594,2538270.80
1785848,2538233.50
94400,2538186.10
1617748,2537863.68
1290782,2537844.66
1411160,2537705.52
1168999,2537280.00
1723721,2537273.16
1149585,2537188.80
874627,2537083.56
1318888,2537061.37
512706,2536688.64
435704,2536626.30
242344,2536618.89
1773916,2536403.52
1813217,2536296.25
1842764,2536257.36
1611649,2536239.90
1343488,2536055.00
112718,2536014.72
1042876,2536006.03
1867243,2535774.93
1089442,2535682.00
1441705,2535668.56
1292078,2535626.88
1032635,2535589.78
344572,2535512.10
962836,2535389.64
1232626,2535365.91
666399,2535336.81
1245086,2535234.88
543490,2535078.41
149607,2534898.24
1646843,2534872.08
665474,2534627.28
898725,2534505.90
714491,2534347.00
663274,2534087.04
1360970,2534028.76
724554,2533966.64
1692261,2533377.60
1515253,2533300.44
47341,2533293.00
485568,2533225.12
313281,2533069.53
1166719,2532988.80
515951,2532944.68
445439,2532915.00
769382,2532847.73
582622,2532422.00
785313,2532222.00
1160602,2532149.02
373449,2532114.06
1386125,2532050.04
798951,2531988.99
165612,2531462.58
1343172,2531339.85
711451,2531049.68
1243219,2531042.10
295300,2531035.71
266131,2530990.65
765414,2530953.49
1368926,2530942.52
1797711,2530796.39
1969127,2530761.44
1035865,2530518.54
1047671,2530505.25
307626,2530372.32
1617213,2530326.45
1585941,2530240.56
220587,2530068.78
543105,2529872.28
1763652,2529852.75
239989,2529796.50
145778,2529742.41
1749588,2529734.72
568800,2529397.98
768690,2529226.18
1743145,2529181.89
860508,2528952.27
513981,2528857.90
1666184,2528595.00
1314990,2528504.15
1111150,2528350.16
91509,2528199.30
736688,2528097.43
1088232,2528088.75
1219127,2527620.99
711446,2527416.36
1592263,2527192.80
1545563,2527149.48
1542231,2526906.24
1888047,2526852.64
1794143,2526156.54
1520005,2526147.20
1643432,2526142.04
297346,2526103.20
1111189,2526036.84
573753,2525939.52
435990,2525879.08
1970329,2525611.79
522128,2525557.18
287632,2525509.84
1041975,2525454.04
498305,2525190.78
661886,2525153.13
796338,2525039.40
1824469,2524780.80
1737535,2524673.25
716901,2524486.25
1107600,2524367.40
841303,2524228.44
360539,2524093.66
198887,2524039.54
797730,2523965.47
1839277,2523932.00
569399,2523601.24
1647261,2523351.04
1516461,2523065.79
1911652,2523028.92
367345,2522940.39
1641281,2522811.45
119479,2522680.26
519944,2522532.43
686576,2522283.68
1217719,2522202.30
870855,2522172.76
1892472,2521981.28
994010,2521866.75
590303,2521843.49
1920319,2521774.98
1586319,2521752.00
860990,2521728.75
599894,2521574.05
314503,2521345.92
1362645,2521275.89
1936055,2520977.97
874890,2520975.60
1960594,2520886.76
368802,2520653.73
237027,2520559.65
1615255,2520290.50
1095780,2520265.80
745127,2520082.89
522203,2520061.20
661840,2520041.06
1215238,2520002.10
1013917,2519821.92
498452,2519728.38
499833,2519518.56
666127,2519435.91
885983,2519207.96
996875,2519121.38
674517,2519041.50
869695,2518876.60
1586976,2518573.25
371913,2518510.02
1340940,2518384.31
710662,2518221.16
1272803,2517980.24
899691,2517968.60
1848916,2517949.17
163275,2517909.75
1999919,2517615.10
1595224,2517535.29
1263035,2517368.40
690274,2517231.31
213284,2517186.15
1411660,2517130.00
793616,2516518.62
1917415,2516444.04
412704,2516403.78
646155,2516325.50
1721653,2516292.48
566891,2516160.02
122211,2516133.67
1745746,2515726.89
1466981,2515488.36
498636,2515469.04
1247360,2515169.37
836462,2515134.60
21463,2515119.96
1465611,2515043.16
1442063,2514907.50
1889909,2514772.60
1019101,2514748.20
847904,2514621.60
486846,2514552.38
411463,2514509.76
1895300,2514343.00
472080,2514337.20
245103,2514222.10
237371,2514149.55
1341687,2514033.20
1387861,2514028.86
1773021,2513800.00
663407,2513380.80
399968,2513239.06
1641633,2513024.55
1048020,2512916.50
993556,2512824.06
912832,2512707.48
664708,2512592.92
220441,2512533.60
844471,2512375.04
1698052,2512188.00
399575,2512076.76
898474,2511790.62
245922,2511778.12
1915909,2511199.62
1568115,2511149.16
93424,2510840.79
1135873,2510822.22
1862131,2510791.14
214876,2510754.30
1113238,2510354.20
1789799,2510139.35
488419,2509943.12
263279,2509800.30
322280,2509700.60
1918179,2509618.15
449683,2509504.90
1069966,2509445.95
861109,2509304.04
347378,2508943.40
1362738,2508928.07
1560983,2508906.96
273185,2508801.34
749227,2508741.18
772053,2508732.66
541738,2508482.80
1337606,2508422.40
1412590,2508381.75
462073,2508296.48
1416079,2508251.40
118497,2508102.62
1343142,2507712.20
48305,2507685.18
1819340,2507674.00
1044053,2507652.15
1972065,2507641.64
744840,2507549.00
1614097,2507230.11
243194,2507215.44
871103,2507016.48
94959,2506802.90
1074823,2506709.27
1824285,2506613.80
1838020,2506080.96
1221802,2506067.08
1887861,2505703.20
1786976,2505231.84
367107,2504968.05
1367282,2504631.95
968442,2504591.18
716467,2504547.24
1963228,2504445.00
1999686,2504429.73
1815008,2504378.40
870772,2504247.20
721819,2503997.30
1871655,2503694.16
714735,2503642.68
1335600,2503233.75
240829,2503200.57
1492263,2503062.89
1073442,2502928.90
35998,2502823.70
322338,2502750.12
1342322,2502608.61
916968,2502419.40
464045,2502344.88
968121,2501728.72
1462416,2501578.64
486475,2501572.40
1937151,2501384.49
238776,2501260.32
195557,2501053.20
1235873,2500944.96
644823,2500551.76
1216116,2500536.22
1198028,2500178.40
1065855,2500176.16
1740028,2499978.36
1812708,2499892.20
1973676,2499547.47
723196,2499292.05
1887833,2499286.56
1742552,2499008.31
1140370,2498964.39
742064,2498927.04
522613,2498647.32
1165245,2498533.23
1998536,2498414.10
1837766,2498347.84
1913992,2498159.52
1116167,2498051.61
1017874,2497948.44
1498979,2497770.08
1935990,2497551.04
243224,2497514.91
1585774,2497407.40
1319996,2497383.20
1486271,2497137.50
174554,2496439.61
496338,2496439.47
1299622,2496434.70
1543206,2496427.44
466316,2496179.07
1699546,2496141.96
692755,2496102.91
440857,2495950.20
1388281,2495899.28
416120,2495730.75
710998,2495645.46
460492,2495624.82
113277,2495551.43
245293,2495517.92
1974766,2495148.30
194586,2495126.08
1566278,2495061.57
70141,2495028.75
1673738,2494887.50
572150,2494711.80
1667108,2494648.80
274239,2494000.44
1814855,2493839.46
366129,2493815.67
499894,2493778.08
424595,2493532.69
1185412,2493377.86
1832611,2493327.76
1989993,2493118.64
787654,2492931.24
1473009,2492749.76
889412,2492730.34
360513,2492720.00
564407,2492405.24
817271,2492388.36
1217936,2492216.70
1087299,2491916.14
117953,2491812.05
795035,2491729.60
1889880,2491568.70
1935960,2491292.76
917281,2491233.38
1738649,2491003.00
1741202,2490814.00
1068158,2490317.60
617454,2490244.32
1572369,2490086.00
1895593,2489948.55
1399635,2489947.70
722834,2489872.00
1287859,2489870.12
347809,2489753.75
1197740,2489692.80
765404,2489486.40
1788468,2489354.88
1416278,2489287.97
1362614,2488770.90
1472614,2488539.24
1794146,2488123.35
1211147,2488041.75
846684,2488020.20
292904,2487897.60
671869,2487794.01
41236,2487663.36
336111,2487550.44
1411013,2487471.62
822831,2487245.32
11042,2487029.26
44146,2486794.73
1818446,2486607.96
97628,2486479.20
748444,2486222.93
473213,2486147.30
441463,2486001.49
1588780,2485927.29
694050,2485460.04
293792,2485454.40
723641,2485369.40
1161881,2484630.44
111475,2484453.75
472302,2484088.08
98674,2483856.38
1773441,2483822.08
845510,2483801.60
1987882,2483708.82
462568,2483679.00
987217,2483596.81
936496,2483400.32
823028,2482949.00
1843769,2482818.00
1621254,2482614.84
1020573,2482579.75
595307,2482019.50
1766958,2481923.85
1891198,2481915.38
1938578,2481895.08
1512704,2481878.25
895104,2481707.80
1266393,2481688.48
1987430,2481642.38
264786,2481521.02
14177,2481486.15
1193322,2481410.38
723884,2481359.16
968547,2481264.36
437853,2480994.00
886514,2480980.72
1619670,2480973.12
674375,2480868.00
969041,2480740.10
1572696,2480711.50
793805,2480492.16
637137,2480472.36
1344505,2480329.38
607629,2480281.80
749630,2480087.04
1815621,2479953.24
1515855,2479921.08
1485941,2479515.44
837843,2479342.23
847328,2479312.89
492263,2479295.52
170375,2479226.67
493616,2479068.90
1542840,2478952.16
1994835,2478891.87
1063572,2478704.98
1265837,2478638.88
1444734,2478536.00
1292948,2478527.10
1923160,2478395.14
1085474,2478021.18
541309,2477623.40
1869382,2477601.84
1515229,2477406.03
18927,2477352.00
499756,2477041.56
823927,2477015.75
718662,2476938.45
1997628,2476849.21
